timestamp,date,time_slot,weekday,pc_on,bulb_night_active,heater_on,motor_active,energy_kwh,cost_rs,status
2025-11-30 00:00:00,2025-11-30,00:00-00:59,6,0,1,0,0,0.161,1.13,low_usage
2025-11-30 01:00:00,2025-11-30,01:00-01:59,6,0,1,0,0,0.153,1.07,low_usage
2025-11-30 02:00:00,2025-11-30,02:00-02:59,6,0,1,0,0,0.172,1.21,low_usage
2025-11-30 03:00:00,2025-11-30,03:00-03:59,6,0,1,0,0,0.176,1.23,low_usage
2025-11-30 04:00:00,2025-11-30,04:00-04:59,6,0,1,0,0,0.174,1.22,low_usage
2025-11-30 05:00:00,2025-11-30,05:00-05:59,6,0,1,1,0,2.325,16.27,normal
2025-11-30 06:00:00,2025-11-30,06:00-06:59,6,0,1,1,0,2.006,14.04,normal
2025-11-30 07:00:00,2025-11-30,07:00-07:59,6,0,0,1,0,1.951,13.66,normal
2025-11-30 08:00:00,2025-11-30,08:00-08:59,6,0,0,1,0,2.143,15.0,normal
2025-11-30 09:00:00,2025-11-30,09:00-09:59,6,0,0,0,0,0.0,0.0,low_usage
2025-11-30 10:00:00,2025-11-30,10:00-10:59,6,0,0,0,1,3.018,21.12,normal
2025-11-30 11:00:00,2025-11-30,11:00-11:59,6,0,0,0,1,2.881,20.16,normal
2025-11-30 12:00:00,2025-11-30,12:00-12:59,6,0,0,0,1,2.851,19.96,normal
2025-11-30 13:00:00,2025-11-30,13:00-13:59,6,0,0,0,1,2.753,19.27,normal
2025-11-30 14:00:00,2025-11-30,14:00-14:59,6,0,0,0,1,2.944,20.61,normal
2025-11-30 15:00:00,2025-11-30,15:00-15:59,6,0,0,0,1,2.741,19.19,normal
2025-11-30 16:00:00,2025-11-30,16:00-16:59,6,0,0,0,1,3.058,21.41,normal
2025-11-30 17:00:00,2025-11-30,17:00-17:59,6,0,0,0,0,0.0,0.0,low_usage
2025-11-30 18:00:00,2025-11-30,18:00-18:59,6,0,1,0,0,0.147,1.03,low_usage
2025-11-30 19:00:00,2025-11-30,19:00-19:59,6,0,1,1,0,1.964,13.75,normal
2025-11-30 20:00:00,2025-11-30,20:00-20:59,6,0,1,1,0,2.145,15.01,normal
2025-11-30 21:00:00,2025-11-30,21:00-21:59,6,0,1,1,0,2.344,16.41,normal
2025-11-30 22:00:00,2025-11-30,22:00-22:59,6,0,1,1,0,2.357,16.5,normal
2025-11-30 23:00:00,2025-11-30,23:00-23:59,6,0,1,1,0,2.076,14.53,normal
2025-12-01 00:00:00,2025-12-01,00:00-00:59,0,0,1,0,0,0.166,1.16,low_usage
2025-12-01 01:00:00,2025-12-01,01:00-01:59,0,0,1,0,0,0.155,1.09,low_usage
2025-12-01 02:00:00,2025-12-01,02:00-02:59,0,0,1,0,0,0.168,1.18,low_usage
2025-12-01 03:00:00,2025-12-01,03:00-03:59,0,0,1,0,0,0.167,1.17,low_usage
2025-12-01 04:00:00,2025-12-01,04:00-04:59,0,0,1,0,0,0.174,1.22,low_usage
2025-12-01 05:00:00,2025-12-01,05:00-05:59,0,0,1,1,0,2.078,14.55,normal
2025-12-01 06:00:00,2025-12-01,06:00-06:59,0,0,1,1,0,2.102,14.72,normal
2025-12-01 07:00:00,2025-12-01,07:00-07:59,0,0,0,1,0,2.195,15.37,normal
2025-12-01 08:00:00,2025-12-01,08:00-08:59,0,0,0,1,0,1.879,13.16,normal
2025-12-01 09:00:00,2025-12-01,09:00-09:59,0,1,0,0,0,0.21,1.47,low_usage
2025-12-01 10:00:00,2025-12-01,10:00-10:59,0,1,0,0,1,3.365,23.56,normal
2025-12-01 11:00:00,2025-12-01,11:00-11:59,0,1,0,0,1,2.995,20.96,normal
2025-12-01 12:00:00,2025-12-01,12:00-12:59,0,1,0,0,1,3.106,21.74,normal
2025-12-01 13:00:00,2025-12-01,13:00-13:59,0,1,0,0,1,3.451,24.16,normal
2025-12-01 14:00:00,2025-12-01,14:00-14:59,0,1,0,0,1,3.223,22.56,normal
2025-12-01 15:00:00,2025-12-01,15:00-15:59,0,1,0,0,1,3.242,22.69,normal
2025-12-01 16:00:00,2025-12-01,16:00-16:59,0,1,0,0,1,3.253,22.77,normal
2025-12-01 17:00:00,2025-12-01,17:00-17:59,0,1,0,0,0,0.233,1.63,low_usage
2025-12-01 18:00:00,2025-12-01,18:00-18:59,0,1,1,0,0,0.371,2.6,low_usage
2025-12-01 19:00:00,2025-12-01,19:00-19:59,0,0,1,1,0,2.212,15.48,normal
2025-12-01 20:00:00,2025-12-01,20:00-20:59,0,0,1,1,0,2.125,14.88,normal
2025-12-01 21:00:00,2025-12-01,21:00-21:59,0,0,1,1,0,2.302,16.12,normal
2025-12-01 22:00:00,2025-12-01,22:00-22:59,0,0,1,1,0,2.252,15.77,normal
2025-12-01 23:00:00,2025-12-01,23:00-23:59,0,0,1,1,0,2.07,14.49,normal
2025-12-02 00:00:00,2025-12-02,00:00-00:59,1,0,1,0,0,0.175,1.23,low_usage
2025-12-02 01:00:00,2025-12-02,01:00-01:59,1,0,1,0,0,0.156,1.09,low_usage
2025-12-02 02:00:00,2025-12-02,02:00-02:59,1,0,1,0,0,0.151,1.06,low_usage
2025-12-02 03:00:00,2025-12-02,03:00-03:59,1,0,1,0,0,0.147,1.03,low_usage
2025-12-02 04:00:00,2025-12-02,04:00-04:59,1,0,1,0,0,0.167,1.17,low_usage
2025-12-02 05:00:00,2025-12-02,05:00-05:59,1,0,1,1,0,2.294,16.06,normal
2025-12-02 06:00:00,2025-12-02,06:00-06:59,1,0,1,1,0,2.198,15.39,normal
2025-12-02 07:00:00,2025-12-02,07:00-07:59,1,0,0,1,0,2.139,14.98,normal
2025-12-02 08:00:00,2025-12-02,08:00-08:59,1,0,0,1,0,2.174,15.22,normal
2025-12-02 09:00:00,2025-12-02,09:00-09:59,1,1,0,0,0,0.23,1.61,low_usage
2025-12-02 10:00:00,2025-12-02,10:00-10:59,1,1,0,0,1,3.316,23.21,normal
2025-12-02 11:00:00,2025-12-02,11:00-11:59,1,1,0,0,1,3.533,24.73,normal
2025-12-02 12:00:00,2025-12-02,12:00-12:59,1,1,0,0,1,3.385,23.7,normal
2025-12-02 13:00:00,2025-12-02,13:00-13:59,1,1,0,0,1,3.213,22.49,normal
2025-12-02 14:00:00,2025-12-02,14:00-14:59,1,1,0,0,1,3.121,21.85,normal
2025-12-02 15:00:00,2025-12-02,15:00-15:59,1,1,0,0,1,3.302,23.12,normal
2025-12-02 16:00:00,2025-12-02,16:00-16:59,1,1,0,0,1,3.127,21.89,normal
2025-12-02 17:00:00,2025-12-02,17:00-17:59,1,1,0,0,0,0.216,1.51,low_usage
2025-12-02 18:00:00,2025-12-02,18:00-18:59,1,1,1,0,0,0.409,2.86,low_usage
2025-12-02 19:00:00,2025-12-02,19:00-19:59,1,0,1,1,0,2.027,14.19,normal
2025-12-02 20:00:00,2025-12-02,20:00-20:59,1,0,1,1,0,2.348,16.43,normal
2025-12-02 21:00:00,2025-12-02,21:00-21:59,1,0,1,1,0,2.27,15.89,normal
2025-12-02 22:00:00,2025-12-02,22:00-22:59,1,0,1,1,0,2.358,16.51,normal
2025-12-02 23:00:00,2025-12-02,23:00-23:59,1,0,1,1,0,2.14,14.98,normal
2025-12-03 00:00:00,2025-12-03,00:00-00:59,2,0,1,0,0,0.149,1.04,low_usage
2025-12-03 01:00:00,2025-12-03,01:00-01:59,2,0,1,0,0,0.169,1.18,low_usage
2025-12-03 02:00:00,2025-12-03,02:00-02:59,2,0,1,0,0,0.159,1.11,low_usage
2025-12-03 03:00:00,2025-12-03,03:00-03:59,2,0,1,0,0,0.167,1.17,low_usage
2025-12-03 04:00:00,2025-12-03,04:00-04:59,2,0,1,0,0,0.164,1.15,low_usage
2025-12-03 05:00:00,2025-12-03,05:00-05:59,2,0,1,1,0,2.321,16.25,normal
2025-12-03 06:00:00,2025-12-03,06:00-06:59,2,0,1,1,0,2.021,14.15,normal
2025-12-03 07:00:00,2025-12-03,07:00-07:59,2,0,0,1,0,2.042,14.29,normal
2025-12-03 08:00:00,2025-12-03,08:00-08:59,2,0,0,1,0,1.876,13.13,normal
2025-12-03 09:00:00,2025-12-03,09:00-09:59,2,1,0,0,0,0.208,1.46,low_usage
2025-12-03 10:00:00,2025-12-03,10:00-10:59,2,1,0,0,1,3.041,21.29,normal
2025-12-03 11:00:00,2025-12-03,11:00-11:59,2,1,0,0,1,3.221,22.54,normal
2025-12-03 12:00:00,2025-12-03,12:00-12:59,2,1,0,0,1,2.99,20.93,normal
2025-12-03 13:00:00,2025-12-03,13:00-13:59,2,1,0,0,1,3.29,23.03,normal
2025-12-03 14:00:00,2025-12-03,14:00-14:59,2,1,0,0,1,3.235,22.64,normal
2025-12-03 15:00:00,2025-12-03,15:00-15:59,2,1,0,0,1,3.186,22.3,normal
2025-12-03 16:00:00,2025-12-03,16:00-16:59,2,1,0,0,1,3.015,21.1,normal
2025-12-03 17:00:00,2025-12-03,17:00-17:59,2,1,0,0,0,0.24,1.68,low_usage
2025-12-03 18:00:00,2025-12-03,18:00-18:59,2,1,1,0,0,0.365,2.56,low_usage
2025-12-03 19:00:00,2025-12-03,19:00-19:59,2,0,1,1,0,2.315,16.21,normal
2025-12-03 20:00:00,2025-12-03,20:00-20:59,2,0,1,1,0,2.22,15.54,normal
2025-12-03 21:00:00,2025-12-03,21:00-21:59,2,0,1,1,0,2.215,15.51,normal
2025-12-03 22:00:00,2025-12-03,22:00-22:59,2,0,1,1,0,2.034,14.24,normal
2025-12-03 23:00:00,2025-12-03,23:00-23:59,2,0,1,1,0,2.323,16.26,normal
2025-12-04 00:00:00,2025-12-04,00:00-00:59,3,0,1,0,0,0.17,1.19,low_usage
2025-12-04 01:00:00,2025-12-04,01:00-01:59,3,0,1,0,0,0.152,1.06,low_usage
2025-12-04 02:00:00,2025-12-04,02:00-02:59,3,0,1,0,0,0.146,1.02,low_usage
2025-12-04 03:00:00,2025-12-04,03:00-03:59,3,0,1,0,0,0.173,1.21,low_usage
2025-12-04 04:00:00,2025-12-04,04:00-04:59,3,0,1,0,0,0.161,1.13,low_usage
2025-12-04 05:00:00,2025-12-04,05:00-05:59,3,0,1,1,0,2.195,15.37,normal
2025-12-04 06:00:00,2025-12-04,06:00-06:59,3,0,1,1,0,2.155,15.09,normal
2025-12-04 07:00:00,2025-12-04,07:00-07:59,3,0,0,1,0,2.069,14.48,normal
2025-12-04 08:00:00,2025-12-04,08:00-08:59,3,0,0,1,0,2.104,14.73,normal
2025-12-04 09:00:00,2025-12-04,09:00-09:59,3,1,0,0,0,0.21,1.47,low_usage
2025-12-04 10:00:00,2025-12-04,10:00-10:59,3,1,0,0,1,3.307,23.15,normal
2025-12-04 11:00:00,2025-12-04,11:00-11:59,3,1,0,0,1,3.002,21.02,normal
2025-12-04 12:00:00,2025-12-04,12:00-12:59,3,1,0,0,1,3.16,22.12,normal
2025-12-04 13:00:00,2025-12-04,13:00-13:59,3,1,0,0,1,3.291,23.04,normal
2025-12-04 14:00:00,2025-12-04,14:00-14:59,3,1,0,0,1,3.024,21.17,normal
2025-12-04 15:00:00,2025-12-04,15:00-15:59,3,1,0,0,1,3.52,24.64,normal
2025-12-04 16:00:00,2025-12-04,16:00-16:59,3,1,0,0,1,3.222,22.55,normal
2025-12-04 17:00:00,2025-12-04,17:00-17:59,3,1,0,0,0,0.212,1.48,low_usage
2025-12-04 18:00:00,2025-12-04,18:00-18:59,3,1,1,0,0,0.358,2.51,low_usage
2025-12-04 19:00:00,2025-12-04,19:00-19:59,3,0,1,1,0,2.051,14.36,normal
2025-12-04 20:00:00,2025-12-04,20:00-20:59,3,0,1,1,0,2.198,15.39,normal
2025-12-04 21:00:00,2025-12-04,21:00-21:59,3,0,1,1,0,2.001,14.01,normal
2025-12-04 22:00:00,2025-12-04,22:00-22:59,3,0,1,1,0,2.19,15.33,normal
2025-12-04 23:00:00,2025-12-04,23:00-23:59,3,0,1,1,0,1.948,13.64,normal
2025-12-05 00:00:00,2025-12-05,00:00-00:59,4,0,1,0,0,0.148,1.04,low_usage
2025-12-05 01:00:00,2025-12-05,01:00-01:59,4,0,1,0,0,0.171,1.2,low_usage
2025-12-05 02:00:00,2025-12-05,02:00-02:59,4,0,1,0,0,0.163,1.14,low_usage
2025-12-05 03:00:00,2025-12-05,03:00-03:59,4,0,1,0,0,0.152,1.06,low_usage
2025-12-05 04:00:00,2025-12-05,04:00-04:59,4,0,1,0,0,0.166,1.17,low_usage
2025-12-05 05:00:00,2025-12-05,05:00-05:59,4,0,1,1,0,2.119,14.84,normal
2025-12-05 06:00:00,2025-12-05,06:00-06:59,4,0,1,1,0,2.235,15.64,normal
2025-12-05 07:00:00,2025-12-05,07:00-07:59,4,0,0,1,0,2.174,15.22,normal
2025-12-05 08:00:00,2025-12-05,08:00-08:59,4,0,0,1,0,1.877,13.14,normal
2025-12-05 09:00:00,2025-12-05,09:00-09:59,4,1,0,0,0,0.207,1.45,low_usage
2025-12-05 10:00:00,2025-12-05,10:00-10:59,4,1,0,0,1,3.216,22.51,normal
2025-12-05 11:00:00,2025-12-05,11:00-11:59,4,1,0,0,1,3.319,23.23,normal
2025-12-05 12:00:00,2025-12-05,12:00-12:59,4,1,0,0,1,3.093,21.65,normal
2025-12-05 13:00:00,2025-12-05,13:00-13:59,4,1,0,0,1,3.162,22.13,normal
2025-12-05 14:00:00,2025-12-05,14:00-14:59,4,1,0,0,1,3.377,23.64,normal
2025-12-05 15:00:00,2025-12-05,15:00-15:59,4,1,0,0,1,3.487,24.41,normal
2025-12-05 16:00:00,2025-12-05,16:00-16:59,4,1,0,0,1,3.3,23.1,normal
2025-12-05 17:00:00,2025-12-05,17:00-17:59,4,1,0,0,0,0.236,1.65,low_usage
2025-12-05 18:00:00,2025-12-05,18:00-18:59,4,1,1,0,0,0.415,2.9,low_usage
2025-12-05 19:00:00,2025-12-05,19:00-19:59,4,0,1,1,0,1.962,13.73,normal
2025-12-05 20:00:00,2025-12-05,20:00-20:59,4,0,1,1,0,2.041,14.29,normal
2025-12-05 21:00:00,2025-12-05,21:00-21:59,4,0,1,1,0,2.298,16.08,normal
2025-12-05 22:00:00,2025-12-05,22:00-22:59,4,0,1,1,0,2.086,14.6,normal
2025-12-05 23:00:00,2025-12-05,23:00-23:59,4,0,1,1,0,2.285,16.0,normal
2025-12-06 00:00:00,2025-12-06,00:00-00:59,5,0,1,0,0,0.153,1.07,low_usage
2025-12-06 01:00:00,2025-12-06,01:00-01:59,5,0,1,0,0,0.172,1.21,low_usage
2025-12-06 02:00:00,2025-12-06,02:00-02:59,5,0,1,0,0,0.169,1.18,low_usage
2025-12-06 03:00:00,2025-12-06,03:00-03:59,5,0,1,0,0,0.15,1.05,low_usage
2025-12-06 04:00:00,2025-12-06,04:00-04:59,5,0,1,0,0,0.158,1.11,low_usage
2025-12-06 05:00:00,2025-12-06,05:00-05:59,5,0,1,1,0,2.092,14.64,normal
2025-12-06 06:00:00,2025-12-06,06:00-06:59,5,0,1,1,0,2.174,15.22,normal
2025-12-06 07:00:00,2025-12-06,07:00-07:59,5,0,0,1,0,1.858,13.01,normal
2025-12-06 08:00:00,2025-12-06,08:00-08:59,5,0,0,1,0,1.803,12.62,normal
2025-12-06 09:00:00,2025-12-06,09:00-09:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-06 10:00:00,2025-12-06,10:00-10:59,5,0,0,0,1,3.242,22.7,normal
2025-12-06 11:00:00,2025-12-06,11:00-11:59,5,0,0,0,1,2.793,19.55,normal
2025-12-06 12:00:00,2025-12-06,12:00-12:59,5,0,0,0,1,3.198,22.38,normal
2025-12-06 13:00:00,2025-12-06,13:00-13:59,5,0,0,0,1,2.91,20.37,normal
2025-12-06 14:00:00,2025-12-06,14:00-14:59,5,0,0,0,1,2.977,20.84,normal
2025-12-06 15:00:00,2025-12-06,15:00-15:59,5,0,0,0,1,3.034,21.24,normal
2025-12-06 16:00:00,2025-12-06,16:00-16:59,5,0,0,0,1,2.8,19.6,normal
2025-12-06 17:00:00,2025-12-06,17:00-17:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-06 18:00:00,2025-12-06,18:00-18:59,5,0,1,0,0,0.157,1.1,low_usage
2025-12-06 19:00:00,2025-12-06,19:00-19:59,5,0,1,1,0,2.051,14.36,normal
2025-12-06 20:00:00,2025-12-06,20:00-20:59,5,0,1,1,0,2.318,16.23,normal
2025-12-06 21:00:00,2025-12-06,21:00-21:59,5,0,1,1,0,1.984,13.88,normal
2025-12-06 22:00:00,2025-12-06,22:00-22:59,5,0,1,1,0,2.036,14.25,normal
2025-12-06 23:00:00,2025-12-06,23:00-23:59,5,0,1,1,0,2.002,14.01,normal
2025-12-07 00:00:00,2025-12-07,00:00-00:59,6,0,1,0,0,0.168,1.17,low_usage
2025-12-07 01:00:00,2025-12-07,01:00-01:59,6,0,1,0,0,0.165,1.15,low_usage
2025-12-07 02:00:00,2025-12-07,02:00-02:59,6,0,1,0,0,0.156,1.1,low_usage
2025-12-07 03:00:00,2025-12-07,03:00-03:59,6,0,1,0,0,0.159,1.11,low_usage
2025-12-07 04:00:00,2025-12-07,04:00-04:59,6,0,1,0,0,0.157,1.1,low_usage
2025-12-07 05:00:00,2025-12-07,05:00-05:59,6,0,1,1,0,2.035,14.24,normal
2025-12-07 06:00:00,2025-12-07,06:00-06:59,6,0,1,1,0,1.988,13.92,normal
2025-12-07 07:00:00,2025-12-07,07:00-07:59,6,0,0,1,0,1.804,12.63,normal
2025-12-07 08:00:00,2025-12-07,08:00-08:59,6,0,0,1,0,2.16,15.12,normal
2025-12-07 09:00:00,2025-12-07,09:00-09:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-07 10:00:00,2025-12-07,10:00-10:59,6,0,0,0,1,3.251,22.76,normal
2025-12-07 11:00:00,2025-12-07,11:00-11:59,6,0,0,0,1,3.026,21.18,normal
2025-12-07 12:00:00,2025-12-07,12:00-12:59,6,0,0,0,1,2.84,19.88,normal
2025-12-07 13:00:00,2025-12-07,13:00-13:59,6,0,0,0,1,3.012,21.08,normal
2025-12-07 14:00:00,2025-12-07,14:00-14:59,6,0,0,0,1,2.853,19.97,normal
2025-12-07 15:00:00,2025-12-07,15:00-15:59,6,0,0,0,1,2.789,19.52,normal
2025-12-07 16:00:00,2025-12-07,16:00-16:59,6,0,0,0,1,3.155,22.09,normal
2025-12-07 17:00:00,2025-12-07,17:00-17:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-07 18:00:00,2025-12-07,18:00-18:59,6,0,1,0,0,0.163,1.14,low_usage
2025-12-07 19:00:00,2025-12-07,19:00-19:59,6,0,1,1,0,2.241,15.69,normal
2025-12-07 20:00:00,2025-12-07,20:00-20:59,6,0,1,1,0,2.05,14.35,normal
2025-12-07 21:00:00,2025-12-07,21:00-21:59,6,0,1,1,0,2.116,14.81,normal
2025-12-07 22:00:00,2025-12-07,22:00-22:59,6,0,1,1,0,2.289,16.02,normal
2025-12-07 23:00:00,2025-12-07,23:00-23:59,6,0,1,1,0,2.143,15.0,normal
2025-12-08 00:00:00,2025-12-08,00:00-00:59,0,0,1,0,0,0.151,1.05,low_usage
2025-12-08 01:00:00,2025-12-08,01:00-01:59,0,0,1,0,0,0.161,1.13,low_usage
2025-12-08 02:00:00,2025-12-08,02:00-02:59,0,0,1,0,0,0.172,1.2,low_usage
2025-12-08 03:00:00,2025-12-08,03:00-03:59,0,0,1,0,0,0.168,1.17,low_usage
2025-12-08 04:00:00,2025-12-08,04:00-04:59,0,0,1,0,0,0.156,1.09,low_usage
2025-12-08 05:00:00,2025-12-08,05:00-05:59,0,0,1,1,0,2.21,15.47,normal
2025-12-08 06:00:00,2025-12-08,06:00-06:59,0,0,1,1,0,2.208,15.45,normal
2025-12-08 07:00:00,2025-12-08,07:00-07:59,0,0,0,1,0,1.937,13.56,normal
2025-12-08 08:00:00,2025-12-08,08:00-08:59,0,0,0,1,0,1.944,13.61,normal
2025-12-08 09:00:00,2025-12-08,09:00-09:59,0,1,0,0,0,0.219,1.53,low_usage
2025-12-08 10:00:00,2025-12-08,10:00-10:59,0,1,0,0,1,3.367,23.57,normal
2025-12-08 11:00:00,2025-12-08,11:00-11:59,0,1,0,0,1,3.516,24.61,normal
2025-12-08 12:00:00,2025-12-08,12:00-12:59,0,1,0,0,1,3.164,22.15,normal
2025-12-08 13:00:00,2025-12-08,13:00-13:59,0,1,0,0,1,3.119,21.84,normal
2025-12-08 14:00:00,2025-12-08,14:00-14:59,0,1,0,0,1,3.492,24.44,normal
2025-12-08 15:00:00,2025-12-08,15:00-15:59,0,1,0,0,1,3.178,22.25,normal
2025-12-08 16:00:00,2025-12-08,16:00-16:59,0,1,0,0,1,3.281,22.97,normal
2025-12-08 17:00:00,2025-12-08,17:00-17:59,0,1,0,0,0,0.228,1.6,low_usage
2025-12-08 18:00:00,2025-12-08,18:00-18:59,0,1,1,0,0,0.387,2.71,low_usage
2025-12-08 19:00:00,2025-12-08,19:00-19:59,0,0,1,1,0,2.077,14.54,normal
2025-12-08 20:00:00,2025-12-08,20:00-20:59,0,0,1,1,0,2.022,14.16,normal
2025-12-08 21:00:00,2025-12-08,21:00-21:59,0,0,1,1,0,2.056,14.39,normal
2025-12-08 22:00:00,2025-12-08,22:00-22:59,0,0,1,1,0,2.003,14.02,normal
2025-12-08 23:00:00,2025-12-08,23:00-23:59,0,0,1,1,0,2.156,15.09,normal
2025-12-09 00:00:00,2025-12-09,00:00-00:59,1,0,1,0,0,0.151,1.06,low_usage
2025-12-09 01:00:00,2025-12-09,01:00-01:59,1,0,1,0,0,0.153,1.07,low_usage
2025-12-09 02:00:00,2025-12-09,02:00-02:59,1,0,1,0,0,0.161,1.13,low_usage
2025-12-09 03:00:00,2025-12-09,03:00-03:59,1,0,1,0,0,0.174,1.22,low_usage
2025-12-09 04:00:00,2025-12-09,04:00-04:59,1,0,1,0,0,0.148,1.03,low_usage
2025-12-09 05:00:00,2025-12-09,05:00-05:59,1,0,1,1,0,1.976,13.83,normal
2025-12-09 06:00:00,2025-12-09,06:00-06:59,1,0,1,1,0,2.332,16.32,normal
2025-12-09 07:00:00,2025-12-09,07:00-07:59,1,0,0,1,0,2.008,14.05,normal
2025-12-09 08:00:00,2025-12-09,08:00-08:59,1,0,0,1,0,2.057,14.4,normal
2025-12-09 09:00:00,2025-12-09,09:00-09:59,1,1,0,0,0,0.238,1.67,low_usage
2025-12-09 10:00:00,2025-12-09,10:00-10:59,1,1,0,0,1,3.071,21.5,normal
2025-12-09 11:00:00,2025-12-09,11:00-11:59,1,1,0,0,1,3.475,24.32,normal
2025-12-09 12:00:00,2025-12-09,12:00-12:59,1,1,0,0,1,3.486,24.4,normal
2025-12-09 13:00:00,2025-12-09,13:00-13:59,1,1,0,0,1,3.07,21.49,normal
2025-12-09 14:00:00,2025-12-09,14:00-14:59,1,1,0,0,1,3.511,24.58,normal
2025-12-09 15:00:00,2025-12-09,15:00-15:59,1,1,0,0,1,3.026,21.18,normal
2025-12-09 16:00:00,2025-12-09,16:00-16:59,1,1,0,0,1,3.501,24.51,normal
2025-12-09 17:00:00,2025-12-09,17:00-17:59,1,1,0,0,0,0.224,1.57,low_usage
2025-12-09 18:00:00,2025-12-09,18:00-18:59,1,1,1,0,0,0.384,2.69,low_usage
2025-12-09 19:00:00,2025-12-09,19:00-19:59,1,0,1,1,0,2.072,14.5,normal
2025-12-09 20:00:00,2025-12-09,20:00-20:59,1,0,1,1,0,2.319,16.24,normal
2025-12-09 21:00:00,2025-12-09,21:00-21:59,1,0,1,1,0,2.111,14.78,normal
2025-12-09 22:00:00,2025-12-09,22:00-22:59,1,0,1,1,0,2.006,14.04,normal
2025-12-09 23:00:00,2025-12-09,23:00-23:59,1,0,1,1,0,2.33,16.31,normal
2025-12-10 00:00:00,2025-12-10,00:00-00:59,2,0,1,0,0,0.156,1.09,low_usage
2025-12-10 01:00:00,2025-12-10,01:00-01:59,2,0,1,0,0,0.161,1.12,low_usage
2025-12-10 02:00:00,2025-12-10,02:00-02:59,2,0,1,0,0,0.151,1.06,low_usage
2025-12-10 03:00:00,2025-12-10,03:00-03:59,2,0,1,0,0,0.175,1.22,low_usage
2025-12-10 04:00:00,2025-12-10,04:00-04:59,2,0,1,0,0,0.172,1.2,low_usage
2025-12-10 05:00:00,2025-12-10,05:00-05:59,2,0,1,1,0,1.967,13.77,normal
2025-12-10 06:00:00,2025-12-10,06:00-06:59,2,0,1,1,0,2.341,16.38,normal
2025-12-10 07:00:00,2025-12-10,07:00-07:59,2,0,0,1,0,2.021,14.15,normal
2025-12-10 08:00:00,2025-12-10,08:00-08:59,2,0,0,1,0,2.079,14.55,normal
2025-12-10 09:00:00,2025-12-10,09:00-09:59,2,1,0,0,0,0.24,1.68,low_usage
2025-12-10 10:00:00,2025-12-10,10:00-10:59,2,1,0,0,1,3.2,22.4,normal
2025-12-10 11:00:00,2025-12-10,11:00-11:59,2,1,0,0,1,3.321,23.25,normal
2025-12-10 12:00:00,2025-12-10,12:00-12:59,2,1,0,0,1,3.087,21.61,normal
2025-12-10 13:00:00,2025-12-10,13:00-13:59,2,1,0,0,1,2.929,20.5,normal
2025-12-10 14:00:00,2025-12-10,14:00-14:59,2,1,0,0,1,3.201,22.41,normal
2025-12-10 15:00:00,2025-12-10,15:00-15:59,2,1,0,0,1,2.915,20.41,normal
2025-12-10 16:00:00,2025-12-10,16:00-16:59,2,1,0,0,1,3.127,21.89,normal
2025-12-10 17:00:00,2025-12-10,17:00-17:59,2,1,0,0,0,0.219,1.54,low_usage
2025-12-10 18:00:00,2025-12-10,18:00-18:59,2,1,1,0,0,0.392,2.74,low_usage
2025-12-10 19:00:00,2025-12-10,19:00-19:59,2,0,1,1,0,2.121,14.85,normal
2025-12-10 20:00:00,2025-12-10,20:00-20:59,2,0,1,1,0,2.101,14.71,normal
2025-12-10 21:00:00,2025-12-10,21:00-21:59,2,0,1,1,0,2.084,14.59,normal
2025-12-10 22:00:00,2025-12-10,22:00-22:59,2,0,1,1,0,1.978,13.84,normal
2025-12-10 23:00:00,2025-12-10,23:00-23:59,2,0,1,1,0,1.945,13.62,normal
2025-12-11 00:00:00,2025-12-11,00:00-00:59,3,0,1,0,0,0.16,1.12,low_usage
2025-12-11 01:00:00,2025-12-11,01:00-01:59,3,0,1,0,0,0.173,1.21,low_usage
2025-12-11 02:00:00,2025-12-11,02:00-02:59,3,0,1,0,0,0.153,1.07,low_usage
2025-12-11 03:00:00,2025-12-11,03:00-03:59,3,0,1,0,0,0.161,1.13,low_usage
2025-12-11 04:00:00,2025-12-11,04:00-04:59,3,0,1,0,0,0.17,1.19,low_usage
2025-12-11 05:00:00,2025-12-11,05:00-05:59,3,0,1,1,0,2.065,14.46,normal
2025-12-11 06:00:00,2025-12-11,06:00-06:59,3,0,1,1,0,2.33,16.31,normal
2025-12-11 07:00:00,2025-12-11,07:00-07:59,3,0,0,1,0,1.881,13.17,normal
2025-12-11 08:00:00,2025-12-11,08:00-08:59,3,0,0,1,0,2.094,14.66,normal
2025-12-11 09:00:00,2025-12-11,09:00-09:59,3,1,0,0,0,0.202,1.41,low_usage
2025-12-11 10:00:00,2025-12-11,10:00-10:59,3,1,0,0,1,2.917,20.42,normal
2025-12-11 11:00:00,2025-12-11,11:00-11:59,3,1,0,0,1,3.475,24.33,normal
2025-12-11 12:00:00,2025-12-11,12:00-12:59,3,1,0,0,1,3.371,23.6,normal
2025-12-11 13:00:00,2025-12-11,13:00-13:59,3,1,0,0,1,3.092,21.64,normal
2025-12-11 14:00:00,2025-12-11,14:00-14:59,3,1,0,0,1,3.043,21.3,normal
2025-12-11 15:00:00,2025-12-11,15:00-15:59,3,1,0,0,1,2.929,20.5,normal
